Model,Scenario,Region,Variable,Unit,2050
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Pumping Efficiency|Electricity|Hydro|Reservoir,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Pumping Efficiency|Electricity|Hydro|Reservoir,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Pumping Efficiency|Electricity|Hydro|Reservoir,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Pumping Efficiency|Electricity|Hydro|Reservoir,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Pumping Efficiency|Electricity|Hydro|Reservoir,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Pumping Efficiency|Electricity|Hydro|Reservoir,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Pumping Efficiency|Electricity|Hydro|Reservoir,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Pumping Efficiency|Electricity|Hydro|Reservoir,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Inflows|Electricity|Hydro|Reservoir,MWh,11455724
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Inflows|Electricity|Hydro|Reservoir,MWh,374211
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Inflows|Electricity|Hydro|Reservoir,MWh,21338004
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Inflows|Electricity|Hydro|Reservoir,MWh,24568393
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Inflows|Electricity|Hydro|Reservoir,MWh,33235835
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Inflows|Electricity|Hydro|Reservoir,MWh,31029889
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Inflows|Electricity|Hydro|Reservoir,MWh,9717949
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Inflows|Electricity|Hydro|Reservoir,MWh,67756286
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Rate Frequency Containment Reserve|Electricity|Hydro|Reservoir,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Rate Frequency Containment Reserve|Electricity|Hydro|Reservoir,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Rate Frequency Containment Reserve|Electricity|Hydro|Reservoir,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Rate Frequency Containment Reserve|Electricity|Hydro|Reservoir,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Rate Frequency Containment Reserve|Electricity|Hydro|Reservoir,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Rate Frequency Containment Reserve|Electricity|Hydro|Reservoir,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Rate Frequency Containment Reserve|Electricity|Hydro|Reservoir,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Rate Frequency Containment Reserve|Electricity|Hydro|Reservoir,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Reservoir,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Reservoir,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Reservoir,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Reservoir,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Reservoir,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Reservoir,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Reservoir,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Reservoir,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Inertia|Electricity|Hydro|Reservoir,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Inertia|Electricity|Hydro|Reservoir,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Inertia|Electricity|Hydro|Reservoir,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Inertia|Electricity|Hydro|Reservoir,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Inertia|Electricity|Hydro|Reservoir,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Inertia|Electricity|Hydro|Reservoir,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Inertia|Electricity|Hydro|Reservoir,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Inertia|Electricity|Hydro|Reservoir,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Maximum Active power|Electricity|Hydro|Pumped Storage,MW,8943.99999999916
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Maximum Active power|Electricity|Hydro|Pumped Storage,MW,23973.196152846525
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Maximum Active power|Electricity|Hydro|Pumped Storage,MW,2147.680483118309
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Maximum Active power|Electricity|Hydro|Pumped Storage,MW,2308.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Maximum Active power|Electricity|Hydro|Pumped Storage,MW,5443.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Maximum Active power|Electricity|Hydro|Pumped Storage,MW,2308.000000000042
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Maximum Active power|Electricity|Hydro|Pumped Storage,MW,10665.999999999874
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Maximum Active power|Electricity|Hydro|Pumped Storage,MW,11288.999999999915
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Maximum Active power|Electricity|Hydro|Pumped Storage,MW,12559.569585506133
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Maximum Active power|Electricity|Hydro|Pumped Storage,MW,790.5572330496842
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Maximum Active power|Electricity|Hydro|Pumped Storage,MW,1589.0200384298653
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Maximum Active power|Electricity|Hydro|Pumped Storage,MW,4453.472412846555
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Maximum Active power|Electricity|Hydro|Pumped Storage,MW,3158.0000000001155
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Maximum Active power|Electricity|Hydro|Pumped Storage,MW,4786.000000000231
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Maximum Active power|Electricity|Hydro|Pumped Storage,MW,14409.00000000048
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Maximum Active power|Electricity|Hydro|Pumped Storage,MW,255.61350535273124
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Maximum Active power|Electricity|Hydro|Pumped Storage,MW,10570.000000000065
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Minimum Active power|Electricity|Hydro|Pumped Storage,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Minimum Active power|Electricity|Hydro|Pumped Storage,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Minimum Active power|Electricity|Hydro|Pumped Storage,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Minimum Active power|Electricity|Hydro|Pumped Storage,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Minimum Active power|Electricity|Hydro|Pumped Storage,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Minimum Active power|Electricity|Hydro|Pumped Storage,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Minimum Active power|Electricity|Hydro|Pumped Storage,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Minimum Active power|Electricity|Hydro|Pumped Storage,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Minimum Active power|Electricity|Hydro|Pumped Storage,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Minimum Active power|Electricity|Hydro|Pumped Storage,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Minimum Active power|Electricity|Hydro|Pumped Storage,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Minimum Active power|Electricity|Hydro|Pumped Storage,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Minimum Active power|Electricity|Hydro|Pumped Storage,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Minimum Active power|Electricity|Hydro|Pumped Storage,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Minimum Active power|Electricity|Hydro|Pumped Storage,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Minimum Active power|Electricity|Hydro|Pumped Storage,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Minimum Active power|Electricity|Hydro|Pumped Storage,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Maximum Storage|Electricity|Hydro|Pumped Storage,MWh,1644935.0249794128
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Maximum Storage|Electricity|Hydro|Pumped Storage,MWh,8137490.2714375155
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Maximum Storage|Electricity|Hydro|Pumped Storage,MWh,73106.08289870985
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Maximum Storage|Electricity|Hydro|Pumped Storage,MWh,12000.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Maximum Storage|Electricity|Hydro|Pumped Storage,MWh,650000.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Maximum Storage|Electricity|Hydro|Pumped Storage,MWh,336753.29673346214
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Maximum Storage|Electricity|Hydro|Pumped Storage,MWh,78425.60801537194
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Maximum Storage|Electricity|Hydro|Pumped Storage,MWh,1713326.9437276968
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Maximum Storage|Electricity|Hydro|Pumped Storage,MWh,590163.9154542957
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Maximum Storage|Electricity|Hydro|Pumped Storage,MWh,5143.343398298105
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Maximum Storage|Electricity|Hydro|Pumped Storage,MWh,14298.120230579192
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Maximum Storage|Electricity|Hydro|Pumped Storage,MWh,27238.000000000004
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Maximum Storage|Electricity|Hydro|Pumped Storage,MWh,68567.65687620093
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Maximum Storage|Electricity|Hydro|Pumped Storage,MWh,1608921.038704364
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Maximum Storage|Electricity|Hydro|Pumped Storage,MWh,103839.33900631349
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Maximum Storage|Electricity|Hydro|Pumped Storage,MWh,19369.681032116387
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Maximum Storage|Electricity|Hydro|Pumped Storage,MWh,2144309.945649201
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Minimum Storage|Electricity|Hydro|Pumped Storage,MWh,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Minimum Storage|Electricity|Hydro|Pumped Storage,MWh,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Minimum Storage|Electricity|Hydro|Pumped Storage,MWh,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Minimum Storage|Electricity|Hydro|Pumped Storage,MWh,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Minimum Storage|Electricity|Hydro|Pumped Storage,MWh,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Minimum Storage|Electricity|Hydro|Pumped Storage,MWh,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Minimum Storage|Electricity|Hydro|Pumped Storage,MWh,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Minimum Storage|Electricity|Hydro|Pumped Storage,MWh,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Minimum Storage|Electricity|Hydro|Pumped Storage,MWh,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Minimum Storage|Electricity|Hydro|Pumped Storage,MWh,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Minimum Storage|Electricity|Hydro|Pumped Storage,MWh,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Minimum Storage|Electricity|Hydro|Pumped Storage,MWh,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Minimum Storage|Electricity|Hydro|Pumped Storage,MWh,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Minimum Storage|Electricity|Hydro|Pumped Storage,MWh,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Minimum Storage|Electricity|Hydro|Pumped Storage,MWh,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Minimum Storage|Electricity|Hydro|Pumped Storage,MWh,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Minimum Storage|Electricity|Hydro|Pumped Storage,MWh,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Turbine Efficiency|Electricity|Hydro|Pumped Storage,%,1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Turbine Efficiency|Electricity|Hydro|Pumped Storage,%,1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Turbine Efficiency|Electricity|Hydro|Pumped Storage,%,1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Turbine Efficiency|Electricity|Hydro|Pumped Storage,%,1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Turbine Efficiency|Electricity|Hydro|Pumped Storage,%,1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Turbine Efficiency|Electricity|Hydro|Pumped Storage,%,1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Turbine Efficiency|Electricity|Hydro|Pumped Storage,%,1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Turbine Efficiency|Electricity|Hydro|Pumped Storage,%,1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Turbine Efficiency|Electricity|Hydro|Pumped Storage,%,1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Turbine Efficiency|Electricity|Hydro|Pumped Storage,%,1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Turbine Efficiency|Electricity|Hydro|Pumped Storage,%,1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Turbine Efficiency|Electricity|Hydro|Pumped Storage,%,1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Turbine Efficiency|Electricity|Hydro|Pumped Storage,%,1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Turbine Efficiency|Electricity|Hydro|Pumped Storage,%,1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Turbine Efficiency|Electricity|Hydro|Pumped Storage,%,1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Turbine Efficiency|Electricity|Hydro|Pumped Storage,%,1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Turbine Efficiency|Electricity|Hydro|Pumped Storage,%,1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Pumping Efficiency|Electricity|Hydro|Pumped Storage,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Pumping Efficiency|Electricity|Hydro|Pumped Storage,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Pumping Efficiency|Electricity|Hydro|Pumped Storage,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Pumping Efficiency|Electricity|Hydro|Pumped Storage,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Pumping Efficiency|Electricity|Hydro|Pumped Storage,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Pumping Efficiency|Electricity|Hydro|Pumped Storage,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Pumping Efficiency|Electricity|Hydro|Pumped Storage,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Pumping Efficiency|Electricity|Hydro|Pumped Storage,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Pumping Efficiency|Electricity|Hydro|Pumped Storage,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Pumping Efficiency|Electricity|Hydro|Pumped Storage,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Pumping Efficiency|Electricity|Hydro|Pumped Storage,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Pumping Efficiency|Electricity|Hydro|Pumped Storage,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Pumping Efficiency|Electricity|Hydro|Pumped Storage,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Pumping Efficiency|Electricity|Hydro|Pumped Storage,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Pumping Efficiency|Electricity|Hydro|Pumped Storage,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Pumping Efficiency|Electricity|Hydro|Pumped Storage,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Pumping Efficiency|Electricity|Hydro|Pumped Storage,%,0.75
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Rate Frequency Containment Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Rate Frequency Containment Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Rate Frequency Containment Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Rate Frequency Containment Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Rate Frequency Containment Reserve|Electricity|Hydro|Pumped Storage,%,0.10000000000000002
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Rate Frequency Containment Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Rate Frequency Containment Reserve|Electricity|Hydro|Pumped Storage,%,0.09381211325707968
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Rate Frequency Containment Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Rate Frequency Containment Reserve|Electricity|Hydro|Pumped Storage,%,0.10000342698442759
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Rate Frequency Containment Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Rate Frequency Containment Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Rate Frequency Containment Reserve|Electricity|Hydro|Pumped Storage,%,0.10000061945266273
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Rate Frequency Containment Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Rate Frequency Containment Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Rate Frequency Containment Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Rate Frequency Containment Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Rate Frequency Containment Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Pumped Storage,%,0.10000000000000002
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Pumped Storage,%,0.010000000000000118
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Pumped Storage,%,0.010000342698442757
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Pumped Storage,%,0.09998939225838264
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Pumped Storage,%,0.1
